fold,epoch,train_loss,train_auc,train_macro_f1,train_micro_f1,train_lacc,val_loss,val_auc,val_macro_f1,val_micro_f1,val_lacc
0,1,0.14019998561601346,0.5126155926214179,0.005387825228674844,0.007246267417460485,0.9860281794756737,0.0472739387157909,0.5610280499501304,0.0008215085884988798,0.012692917928746574,0.9941837641624705
0,2,0.13538417318204538,0.5407267798957561,0.001801163593492174,0.010086455331412104,0.994453424573713,0.04874734888529644,0.6138059964297269,0.001418660443915014,0.017101449275362317,0.9942372956245252
0,3,0.13495144636190237,0.5779835809662078,0.004194474342101725,0.024192949907235622,0.9944126315574774,0.04719709910910223,0.6692064478521977,0.005762730998429822,0.02976190476190476,0.9941829144567237
0,4,0.13452390180665905,0.6281080859316488,0.007946163359173145,0.048445148286783764,0.9943828866498056,0.04723826498209431,0.717217400701896,0.0066036336082528945,0.03926739926739927,0.9944284794175776
0,5,0.13401591372924024,0.6698487132585946,0.015981652794248877,0.09330234816690368,0.994445988346795,0.04584864442699781,0.7834911574838344,0.020293326177164932,0.11889710827168797,0.9944335776520591
0,6,0.13345012125097402,0.6936105458130202,0.026371716096730665,0.142501906435463,0.9945050532348862,0.04571837505232022,0.7760598092358013,0.029919266344800233,0.1674531155474894,0.9941531747555822
0,7,0.1328805670016954,0.7333870373043775,0.038273124721892135,0.19259868941720218,0.9945811152130756,0.04539891672658854,0.7569464260968705,0.042671991472650814,0.21388019928165913,0.9942347465072846
0,8,0.13235945822227568,0.7462038102131642,0.05127005991328326,0.23945934427227616,0.994692021225966,0.04350963913362119,0.8338504337794295,0.06000808650916153,0.2679236499068901,0.9946553508519999
0,9,0.1319352826442705,0.7835100944787867,0.061909132107514954,0.2720307646797811,0.9947714826221751,0.04369271833803401,0.8578100852773193,0.06845042833441314,0.2888264230498946,0.9948405867048241
0,10,0.13167552426666104,0.7818480435719887,0.06766784484752315,0.2917421541698323,0.9948503066275054,0.04292765073478222,0.8515660225956776,0.07423245702867982,0.30834382511159436,0.9948652281714844
